1.0,100.0,1.09646081139,0.128617232323,0.00140248389656
1.0,100.0,1.09646081139,0.128617232323,0.00140248389656
1.0,100.0,1.09646081139,0.128617232323,0.00140248389656
1.0,100.0,1.09646081139,0.128617232323,0.00140248389656
1.0,100.0,1.09646081139,0.128617232323,0.00140248389656
1.0,100.0,1.09646081139,0.128617232323,0.00140248389656
1.0,100.0,1.09646081139,0.128617232323,0.00140248389656
1.0,100.0,1.09646081139,0.128617232323,0.00140248389656
1.0,100.0,1.09646081139,0.128617232323,0.00140248389656
1.0,58.0,1.09646081139,0.128617230369,0.00140248387525
